nBytes,nPackets,activeTime,sleepTime,ports,dns_req,ntp_req,dns_interval,ntp_interval,avg_pkt,mean_rate,Label
133618,399,12,888,34,0,0,0,0,334.88220551378447,0.32703340382205515,9
217497,721,17,883,61,4,0,0.0,0,301.6601941747573,0.2945900333737864,9
118348,354,12,888,25,0,0,0,0,334.316384180791,0.3264808439265537,9
176351,598,15,885,49,4,0,0.0,0,294.90133779264215,0.2879895876881271,9
135366,479,14,886,40,0,0,0,0,282.60125260960336,0.2759777857515658,9
114081,343,11,889,29,4,0,0.0,0,332.597667638484,0.324802409803207,9
155432,538,13,887,42,0,0,0,0,288.90706319702605,0.28213580390334575,9
123864,372,12,888,30,0,0,0,0,332.96774193548384,0.32516381048387094,9
155925,537,13,887,46,4,0,0.0,0,290.3631284916201,0.28355774266759776,9
145272,508,13,887,42,0,0,0,0,285.9685039370079,0.27926611712598426,9
124753,377,17,883,31,4,0,0.0,0,330.9098143236074,0.32315411555039786,9
104466,387,10,890,33,0,0,0,0,269.93798449612405,0.26361131298449614,9
159891,478,13,887,40,4,0,0.0,0,334.5,0.32666015625,9
150306,519,17,883,43,0,0,0,0,289.60693641618496,0.28281927384393063,9
135631,478,14,886,40,4,0,0.0,0,283.7468619246862,0.27709654484832635,9
138708,414,13,887,35,0,0,0,0,335.04347826086956,0.32719089673913043,9
151525,529,16,884,46,4,0,0.0,0,286.4366729678639,0.2797233134451796,9
175660,596,13,887,49,0,0,0,0,294.7315436241611,0.2878237730704698,9
119171,358,13,887,30,4,0,0.0,0,332.87988826815644,0.3250780158868715,9
155660,538,14,886,45,0,0,0,0,289.3308550185874,0.28254966310408924,9
144621,433,14,886,35,4,0,0.0,0,333.99769053117785,0.32616961965935337,9
155168,534,15,885,42,0,0,0,0,290.57677902621725,0.2837663857677903,9
136057,481,14,886,40,4,0,0.0,0,282.86278586278587,0.2762331893191268,9
164158,489,13,887,39,0,0,0,0,335.7014314928425,0.327833429192229,9
110115,402,12,888,37,4,0,0.0,0,273.9179104477612,0.2674979594216418,9
123864,372,12,888,29,0,0,0,0,332.96774193548384,0.32516381048387094,9
135433,475,14,886,41,4,0,0.0,0,285.1221052631579,0.27843955592105263,9
114448,414,11,889,36,0,0,0,0,276.44444444444446,0.2699652777777778,9
109549,333,16,884,27,4,0,0.0,0,328.975975975976,0.32126560153903905,9
119472,428,15,885,36,0,0,0,0,279.14018691588785,0.27259783878504673,9
82718,249,8,892,21,0,0,0,0,332.2008032128514,0.3244148468875502,9
136123,482,15,885,40,4,0,0.0,0,282.4128630705394,0.27579381159232363,9
114250,411,11,889,36,0,0,0,0,277.98053527980534,0.2714653664841849,9
145858,441,12,888,33,12,0,2.5,0,330.7437641723356,0.3229919571995465,9
176152,600,14,886,49,0,0,0,0,293.58666666666664,0.28670572916666665,9
114081,343,11,889,29,4,0,0.0,0,332.597667638484,0.324802409803207,9
170504,580,16,884,48,0,0,0,0,293.97241379310344,0.2870824353448276,9
136123,482,15,885,40,4,0,0.0,0,282.4128630705394,0.27579381159232363,9
123570,371,11,889,29,0,0,0,0,333.07277628032347,0.3252663830862534,9
156057,539,16,884,43,4,0,0.0,0,289.53061224489795,0.28274473852040816,9
123864,372,11,889,30,0,0,0,0,332.96774193548384,0.32516381048387094,9
156057,539,13,887,45,4,0,0.0,0,289.53061224489795,0.28274473852040816,9
170504,580,13,887,48,0,0,0,0,293.97241379310344,0.2870824353448276,9
145047,436,16,884,35,4,0,0.0,0,332.67660550458714,0.3248794975630734,9
134874,475,12,888,39,0,0,0,0,283.9452631578947,0.27729029605263156,9
