nBytes,nPackets,activeTime,sleepTime,ports,dns_req,ntp_req,dns_interval,ntp_interval,avg_pkt,mean_rate,Label
170958,617,60,840,51,36,0,70.5,0,277.0794165316045,0.27058536770664504,24
71728,270,38,862,26,12,0,120.16666666666667,0,265.6592592592593,0.2594328703703704,24
72761,341,51,849,35,16,0,124.42857142857143,0,213.37536656891496,0.208374381414956,24
91436,336,35,865,32,14,0,99.71428571428571,0,272.1309523809524,0.26575288318452384,24
507832,1514,123,777,93,60,0,38.38095238095238,0,335.4240422721268,0.32756254128137385,24
184741,706,93,807,72,28,0,77.5,0,261.6728045325779,0.2555398481763456,24
203147,830,132,768,81,48,0,42.875,0,244.75542168674698,0.23901896649096385,24
350,1,1,899,2,0,0,0,0,350.0,0.341796875,24
342,1,1,899,2,0,0,0,0,342.0,0.333984375,24
362,1,0,900,2,0,0,0,0,362.0,0.353515625,24
342,1,0,900,2,0,0,0,0,342.0,0.333984375,24
74,1,0,900,2,1,0,0,0,74.0,0.072265625,24
74,1,0,900,2,1,0,0,0,74.0,0.072265625,24
402,1,0,900,2,1,0,0.0,0,402.0,0.392578125,24
402,1,0,900,2,1,0,0.0,0,402.0,0.392578125,24
82,1,1,899,2,1,0,0,0,82.0,0.080078125,24
74,1,0,900,2,0,0,0,0,74.0,0.072265625,24
74,1,0,900,2,0,0,0,0,74.0,0.072265625,24
245,1,0,900,2,1,0,0.0,0,245.0,0.2392578125,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
292,1,0,900,2,0,0,0,0,292.0,0.28515625,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
203,1,0,900,2,0,0,0,0,203.0,0.1982421875,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
117,1,0,900,2,0,0,0,0,117.0,0.1142578125,24
248,1,0,900,2,0,0,0,0,248.0,0.2421875,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
99,1,1,899,2,0,0,0,0,99.0,0.0966796875,24
77,1,0,900,2,1,0,0,0,77.0,0.0751953125,24
259,1,0,900,2,1,0,0.0,0,259.0,0.2529296875,24
74,1,0,900,2,0,0,0,0,74.0,0.072265625,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
74,1,0,900,2,0,0,0,0,74.0,0.072265625,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
583,1,0,900,2,0,0,0,0,583.0,0.5693359375,24
94,1,0,900,2,1,0,0,0,94.0,0.091796875,24
359,1,0,900,2,1,0,0.0,0,359.0,0.3505859375,24
74,1,0,900,2,0,0,0,0,74.0,0.072265625,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
205,1,0,900,2,0,0,0,0,205.0,0.2001953125,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
109,1,0,900,2,0,0,0,0,109.0,0.1064453125,24
74,1,0,900,2,0,0,0,0,74.0,0.072265625,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
583,1,0,900,2,0,0,0,0,583.0,0.5693359375,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
545,1,0,900,2,0,0,0,0,545.0,0.5322265625,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
88,1,0,900,2,0,0,0,0,88.0,0.0859375,24
171,1,0,900,2,0,0,0,0,171.0,0.1669921875,24
183,1,0,900,2,0,0,0,0,183.0,0.1787109375,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
1514,1,0,900,2,0,0,0,0,1514.0,1.478515625,24
1514,1,0,900,2,0,0,0,0,1514.0,1.478515625,24
1514,1,0,900,2,0,0,0,0,1514.0,1.478515625,24
902,1,0,900,2,0,0,0,0,902.0,0.880859375,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
192,1,0,900,2,0,0,0,0,192.0,0.1875,24
340,1,1,899,2,0,0,0,0,340.0,0.33203125,24
516,1,0,900,2,0,0,0,0,516.0,0.50390625,24
566,1,0,900,2,0,0,0,0,566.0,0.552734375,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
96,1,0,900,2,1,0,0,0,96.0,0.09375,24
361,1,0,900,2,1,0,0.0,0,361.0,0.3525390625,24
74,1,0,900,2,0,0,0,0,74.0,0.072265625,24
74,1,0,900,2,0,0,0,0,74.0,0.072265625,24
66,1,0,900,2,0,0,0,0,66.0,0.064453125,24
583,1,0,900,2,0,0,0,0,583.0,0.5693359375,24
66,1,1,899,2,0,0,0,0,66.0,0.064453125,24
1514,1,0,900,2,0,0,0,0,1514.0,1.478515625,24
