nBytes,nPackets,activeTime,sleepTime,ports,dns_req,ntp_req,dns_interval,ntp_interval,avg_pkt,mean_rate,Label
5786811,9590,317,583,376,798,6,14.377358490566039,46.0,603.4213764337852,0.5892786879236184,26
407495,1317,295,605,91,204,4,40.666666666666664,276.0,309.4115413819286,0.30215970838078965,26
1371074582,1080773,578,322,64,99,1,39.46153846153846,0.0,1268.6055092049858,1.238872567582994,26
20645037,17096,309,591,113,234,2,27.928571428571427,0.0,1207.5945835283107,1.179291585476866,26
707240,1942,312,588,137,273,8,33.57142857142857,65.25,364.18125643666326,0.35564575823892897,26
571234786,439848,406,494,54,87,2,77.11111111111111,0.5,1298.7095223804588,1.2682710179496668,26
452574,1539,301,599,109,250,2,33.458333333333336,0.0,294.0701754385965,0.2871779057017544,26
1511836,3931,376,524,165,364,2,19.68421052631579,0.5,384.59323327397607,0.37557932936911725,26
3565979,7815,458,442,269,578,2,15.944444444444445,0.0,456.2992962252079,0.4456047814699296,26
19501138,27031,429,471,148,283,2,28.870967741935484,0.5,721.4360548999297,0.7045273973632126,26
724879974,1021868,21409,-20509,65535,9671,198,-420.4062244062244,-746.7878787878788,709.3675249640854,0.6927417235977397,26
342,1,1,899,2,0,0,0,0,342.0,0.333984375,26
342,1,1,899,2,0,0,0,0,342.0,0.333984375,26
342,1,1,899,2,0,0,0,0,342.0,0.333984375,26
342,1,0,900,2,0,0,0,0,342.0,0.333984375,26
46,1,1,899,2,0,0,0,0,46.0,0.044921875,26
99,1,0,900,2,1,0,0,0,99.0,0.0966796875,26
100,1,0,900,2,1,0,0,0,100.0,0.09765625,26
100,1,0,900,2,1,0,0,0,100.0,0.09765625,26
78,1,0,900,2,1,0,0,0,78.0,0.076171875,26
79,1,0,900,2,1,0,0,0,79.0,0.0771484375,26
79,1,0,900,2,1,0,0,0,79.0,0.0771484375,26
77,1,0,900,2,1,0,0,0,77.0,0.0751953125,26
77,1,0,900,2,1,0,0,0,77.0,0.0751953125,26
108,1,0,900,2,1,0,0,0,108.0,0.10546875,26
108,1,0,900,2,1,0,0,0,108.0,0.10546875,26
78,1,0,900,2,1,0,0,0,78.0,0.076171875,26
86,1,0,900,2,1,0,0,0,86.0,0.083984375,26
86,1,0,900,2,1,0,0,0,86.0,0.083984375,26
78,1,0,900,2,1,0,0.0,0,78.0,0.076171875,26
79,1,0,900,2,1,0,0.0,0,79.0,0.0771484375,26
79,1,0,900,2,1,0,0.0,0,79.0,0.0771484375,26
176,1,0,900,2,1,0,0.0,0,176.0,0.171875,26
115,1,0,900,2,1,0,0.0,0,115.0,0.1123046875,26
